popularity,genres,vote_average,budget_adj,revenue_adj
1.971027,Adventure|Fantasy|Drama|Romance,5.6,50820021.7062476,721468940.530613
1.926432,Comedy|Romance|Drama,6.0,40656017.3649981,180166572.785146
1.906998,Adventure|Action|Thriller|Science Fiction,5.7,177870075.97186598,307429640.188147
1.895894,Comedy|Romance|Drama,6.7,40656017.3649981,322580119.28882
1.874759,Comedy|Mystery,5.5,0.0,77115349.8623082
1.860267,Comedy|Romance,6.3,38623216.49674821,208665898.200178
1.849649,Animation|Comedy|Family,6.4,101640043.412495,246973582.329756
1.826169,Adventure|Animation|Comedy|Family,7.5,40656017.3649981,47233167.9514307
1.75384,Animation|Family,7.1,60984026.047497205,126639833.017605
1.752134,Adventure|Fantasy|Action|Comedy|Family,5.9,152460065.118743,419881290.527696
1.732516,Comedy,6.0,20328008.682499,138502321.763511
1.7148869999999898,Animation|Drama,6.6,203280086.82499,330567839.545335
1.708605,Comedy|Romance,5.7,0.0,0.0
1.6738790000000001,Fantasy|Drama,6.6,66066028.2181219,95059446.21219058
1.6417389999999898,Action|Adventure|Comedy|Family,5.4,26426411.2872487,186299217.920521
1.575231,Drama|Family,7.7,16262406.9459992,48585352.5313757
1.542135,Drama|Crime|Thriller,7.2,53869223.0086225,128768508.90600501
1.5352780000000001,Thriller|Science Fiction,5.3,30492013.023748603,33880215.379317604
1.487114,Action|Thriller|Crime,5.9,20328008.682499,35127385.466408804
1.453639,Action|Horror|Mystery|Science Fiction|Thriller,6.2,33541214.3261234,20983919.3254516
1.416811,Animation|Family|Adventure|Fantasy,6.5,0.0,0.0
1.398364,Horror|Thriller,6.1,30492013.023748603,92332504.83145942
1.358965,Thriller|Science Fiction,5.3,26426411.2872487,0.0
1.357091,Action|Adventure|Drama|Mystery|Science Fiction,5.7,50820021.7062476,157995749.819944
1.3282180000000001,Science Fiction|Drama,7.4,5082002.17062476,9920173.94270469
1.324927,Fantasy|Action|Adventure|Family|Comedy,5.1,152460065.118743,297620180.711931
1.311696,Comedy,5.0,0.0,0.0
1.30199,Thriller|Drama|Crime,6.1,101640043.412495,152628915.657262
1.297769,Comedy|Romance|Fantasy,5.8,18803408.0313116,32436176.659339696
1.290519,Comedy|Romance,6.0,40656017.3649981,110109447.015147
1.285167,Fantasy|Comedy|Romance,5.5,0.0,103899774.989271
1.267182,Action|Thriller|Science Fiction,5.6,50820021.7062476,41498145.780688
1.264202,Action|Horror|Science Fiction,3.6,0.0,0.0
1.26001,Science Fiction|Drama|Romance|Fantasy,7.8,47770820.403872795,3605384.76753194
1.232312,Comedy|Romance,5.3,71148030.38874671,174663169.978133
1.223786,Drama|Thriller|War,6.7,26426411.2872487,44028788.7291762
1.2186569999999999,Adventure|Drama,6.7,32524813.8919985,28088535.999175396
1.19445499999999,Animation|Family|Adventure|Science Fiction,6.0,177870075.97186598,387766797.490954
1.159118,Drama,6.6,3049201.30237486,2396521.79640238
1.14937,Romance|Drama,6.5,40656017.3649981,131665019.420363
1.145724,Drama|Thriller|Mystery,5.9,15246006.511874301,8598196.78366181
1.138277,History|Crime|Drama,6.5,81312034.7299962,217616028.716158
1.124263,Family|Animation,6.3,0.0,0.0
1.104112,Comedy|Horror,5.2,16262406.9459992,32073594.0996735
1.0990030000000002,Horror|Thriller|Mystery,6.5,20328008.682499,42278447.5743705
1.085541,Comedy,4.6,15246006.511874301,40763290.2996165
1.083957,Horror|Mystery,5.5,40656017.3649981,189220360.8994
1.080415,Comedy|Family|Animation|Fantasy|Music,5.3,76230032.5593715,450407693.46013397
1.075405,Drama|Horror|Mystery|Thriller,5.2,4573801.95356229,3665541.44362606
1.074072,Comedy,5.8,30492013.023748603,116543991.53866899
1.065548,Drama,6.8,10164004.3412495,64691685.0923125
1.04373799999999,Action,6.6,60984026.047497205,89223892.89090909
1.039442,Horror|Thriller|Mystery,4.9,16262406.9459992,77768913.63665842
1.037708,Drama|Comedy|Romance,5.6,14941086.3816368,8181684.01696087
1.022125,Comedy,6.4,41672417.799123,93139872.3523022
1.01800499999999,Comedy|Crime|Drama|Thriller,6.0,22360809.5507489,36005808.525200896
1.0147059999999999,Adventure|Family|Fantasy|Science Fiction|Thriller,5.4,50820021.7062476,108047419.552413
0.9992989999999999,Horror|Mystery|Thriller,6.0,27442811.7213737,29475612.589623604
0.967776,Drama|Comedy,7.1,50820021.7062476,36944919.8375141
0.9675520000000001,Horror|Thriller,4.7,0.0,0.0
0.966959,Fantasy|Horror|Action|Thriller|Science Fiction,5.9,20328008.682499,52259716.33077
0.965516,Drama|Romance|Fantasy,6.5,39639616.9308731,102890004.535178
0.9555600000000001,Adventure|Comedy,6.1,0.0,964312.9610773509
0.9537049999999999,Drama|Horror|Thriller,6.2,11180404.7753744,804853.9625692241
0.9480639999999999,Adventure|Fantasy|Drama,5.0,0.0,0.0
0.908112,Drama|Romance,5.5,18295207.814249102,36725611.115843
0.9074479999999999,Action,5.8,38623216.49674821,46210949.64122079
0.905416,Crime|Drama|Thriller,6.1,17278807.3801242,30020707.126044396
0.9017299999999999,Horror|Mystery,5.9,11180404.7753744,69352690.137521
0.8942680000000001,Drama|History|Romance,6.9,35574015.194373295,27859423.0789167
0.884343,Comedy|Drama,6.4,7114803.03887467,31945805.1222922
0.883984,Thriller|Mystery|Adventure,6.1,14229606.0777493,23227431.1841004
0.882568,Comedy,5.3,0.0,12230329.1450181
0.850476,Action|Crime|Mystery|Thriller,5.2,40656017.3649981,12406212.1581413
0.84809,Drama|Horror|Thriller,6.0,0.0,42306698.424437
0.84445,Drama,6.4,0.0,0.0
0.8342,Comedy|Drama|Romance,6.3,13213205.643624302,10826732.9983141
0.8305969999999989,Fantasy|Drama,7.1,13213205.643624302,766619.011038312
0.8285319999999989,Drama|Romance,7.3,7114803.03887467,0.0
0.826039,Action|Adventure|Drama|Thriller,5.9,20328008.682499,17563730.8482207
0.817983,Action|Drama|Thriller,5.2,8131203.47299962,0.0
0.816681,Drama|Comedy|Romance,7.8,9147603.90712458,71148030.38874671
0.8133229999999989,Science Fiction|Action|Adventure,6.0,152460065.118743,850012865.5966951
0.811236,Comedy|War,5.8,24393610.4189988,69856549.3083293
0.8048569999999989,Comedy|Romance,6.7,15246006.511874301,0.0
0.7967609999999989,Action|Crime|Thriller,6.1,40656017.3649981,61453955.7390135
0.790326,Comedy|Drama|Family|Music,5.5,20328008.682499,5296450.46541992
0.7863899999999989,Family|Fantasy,6.3,101640043.412495,101728259.855374
0.786159,Comedy|Romance,6.2,86394036.900621,222697050.060364
0.778435,Crime|Drama|Thriller,5.8,508200.21706247603,0.0
0.776493,Science Fiction|Thriller|Drama|Crime,5.0,0.0,0.0
0.7672640000000001,Comedy|Romance,4.9,18295207.814249102,0.0
0.7671439999999989,Drama|Comedy|Romance,5.8,18295207.814249102,0.0
0.760048,Adventure|Comedy|Science Fiction,5.4,101640043.412495,69815357.6479355
0.7563850000000001,Drama|History,6.9,60984026.047497205,124238661.18921599
0.748763,Science Fiction|Animation|Family|Comedy|Adventure,5.7,71148030.38874671,106666921.105575
0.744384,Fantasy|Drama|Thriller,5.8,0.0,4784114.51499099
0.729008,Thriller|Horror,6.1,0.0,78799220.461523
0.725903,Comedy,5.1,0.0,0.0
0.725654,Animation|Science Fiction|Action,6.2,3557401.51943733,0.0
0.720352,Horror|Action|Thriller,5.7,8131203.47299962,0.0
0.717595,Comedy|Adventure,4.5,60984026.047497205,63380596.6311204
0.713022,Comedy|Drama,5.1,4573801.95356229,757031.305743211
0.710966,Drama|Romance,6.2,12196805.2094994,1671729.69602918
0.6964130000000001,Documentary|Family,7.4,0.0,19724679.483205102
0.694443,Mystery|Horror,5.3,15246006.511874301,102386811.106654
0.691392,Adventure|Fantasy|Animation|Family,5.3,88426837.7688709,0.0
0.690602,Science Fiction|Action|Adventure|Drama,6.4,0.0,0.0
0.688361,Documentary,7.8,0.0,0.0
0.6642,Comedy|Family,5.2,35574015.194373295,93731746.71870358
0.66342,Drama|Action|Comedy|Thriller|Crime,4.5,0.0,202706.836980144
0.661609,Adventure|Drama|History,6.6,71148030.38874671,39681802.630891494
0.654405,Animation|Comedy|Drama,7.5,8131203.47299962,0.0
0.652939,Action|Thriller|Crime,5.9,8131203.47299962,10803646.478853399
0.643829,Drama|Crime,5.8,25410010.8531238,10762767.8697934
0.6431640000000001,Adventure|Fantasy|Mystery,6.2,30492013.023748603,62822465.7427315
0.642045,Crime|Drama|Horror|Mystery|Thriller,6.0,20328008.682499,1034086.81807916
0.6300680000000001,Action|Crime|Drama|Thriller,5.6,20328008.682499,23318483.3841906
0.619369,Action|Drama|Horror|Science Fiction|Thriller,5.7,0.0,5897584.23977618
0.6179680000000001,Drama|Foreign|History,6.7,10164004.3412495,0.0
0.616661,Comedy,4.7,0.0,0.0
0.61574,Comedy|Drama|Romance,5.5,0.0,0.0
0.608282,Adventure|Fantasy|Action|Thriller,5.5,40656017.3649981,28631665.833557103
0.607851,Animation|Action|Science Fiction,6.9,0.0,0.0
0.606857,Comedy|Crime|Drama|Thriller,5.6,9147603.90712458,1001273.34646387
0.60652,Drama|Romance,6.8,7623003.25593715,26524851.7020946
0.604388,Comedy|Drama,5.5,76230032.5593715,62466935.9856777
0.603274,Comedy|Drama,5.6,0.0,0.0
0.598075,Drama|Romance,6.6,25410010.8531238,166354259.053231
0.595489,Animation|Action|Family|Science Fiction,6.0,66066028.2181219,44814179.6398324
0.59517,Drama|Thriller|Crime,5.8,50820021.7062476,61148063.929960996
0.589183,Horror,7.0,12196805.2094994,0.0
0.582583,Thriller|Adventure|Fantasy,5.7,0.0,0.0
0.582225,Adventure|Action|Science Fiction|Thriller,5.3,14229606.0777493,889742.7104269059
0.580292,Action|Crime|Drama|Thriller,6.4,86394036.900621,369120316.604669
0.578317,Horror|Comedy|Music,6.1,0.0,0.0
0.577968,Drama,6.2,0.0,0.0
0.576401,Documentary,6.9,20328008.682499,17722475.3172236
0.569571,Drama|History|TV Movie,6.4,12196805.2094994,0.0
0.569435999999999,Action|Thriller|Crime,5.6,25410010.8531238,0.0
0.566149,Drama|History|War,6.4,40656017.3649981,0.0
0.565345,Horror,5.2,15246006.511874301,40067996.1726425
0.561315,Comedy,6.0,0.0,0.0
0.554339,Comedy|Crime|Drama,5.5,0.0,24401054.5357784
0.551708,Drama|Comedy|Crime,6.6,22360809.5507489,0.0
0.549975,Comedy|Drama|Family|Music|Romance,5.8,35574015.194373295,158096289.101687
0.547651,Action|Adventure|Crime|Drama|Thriller,5.7,0.0,33006709.6658258
0.544071,Action|Thriller|Crime,5.9,15246006.511874301,8930475.36438463
0.54269,Comedy|Romance,4.8,8131203.47299962,0.0
0.53923,Adventure|Comedy|Family|Fantasy|Science Fiction,5.1,45738019.5356229,58830330.44601071
0.53765,Drama|Horror|Mystery|Thriller,4.8,12196805.2094994,0.0
0.536572,Drama|Romance,6.8,0.0,2314746.28307443
0.536552,Adventure|Horror|Thriller,6.0,0.0,0.0
0.536017,Horror|Thriller,6.2,3455761.47602484,9598903.99508387
0.5357069999999989,Drama,6.3,0.0,27861792.3083287
0.534927,Drama|Foreign|Mystery,6.2,4370521.8667373005,0.0
0.534693,Comedy|Drama,4.5,3049201.30237486,18393.7986563592
0.5291600000000001,Science Fiction|Thriller,5.6,10164004.3412495,43027579.4159397
0.52377,War|Drama|History|Thriller,5.1,6098402.60474972,0.0
0.520419,Comedy|Drama|Romance,5.7,15246006.511874301,5107190.60618325
0.518084,Drama|Mystery|Thriller,6.5,0.0,0.0
0.515547,Fantasy|Drama|Action|Thriller|Animation,7.2,0.0,0.0
0.5137390000000001,Comedy|Drama,5.9,0.0,0.0
0.510379,Crime|Drama|Thriller,6.3,813120.3472999621,881944.886296299
0.508705,Thriller,5.5,79428291.0182116,60984026.047497205
0.507995,Comedy,5.2,3557401.51943733,0.0
0.502164,Animation|Action|Adventure,6.8,0.0,0.0
0.501753,Horror,4.0,10164004.3412495,0.0
0.495483,Comedy|Drama,6.0,5183642.21403726,0.0
0.49396899999999994,Thriller|Drama|Crime|Mystery,6.0,0.0,0.0
0.49272200000000005,Adventure|Drama|Family,3.2,0.0,0.0
0.492691,Action|Adventure|Animation|Science Fiction,7.2,0.0,0.0
0.49236599999999997,Drama|Romance,6.3,8639403.6900621,4512873.82953867
0.487353,Adventure|Thriller|Science Fiction,6.7,0.0,0.0
0.48705,Action|Drama|History,6.8,0.0,0.0
0.486687,Action|Crime|Drama|Thriller,5.4,10164004.3412495,0.0
0.486267,Adventure,4.8,0.0,0.0
0.480074,Comedy,6.3,9655804.12418705,17445880.2342843
0.47888800000000004,Comedy,5.8,8131203.47299962,11026707.7509274
0.47724300000000003,Mystery|Animation|Comedy|Fantasy,5.5,0.0,0.0
0.47668699999999997,Drama|Action|Comedy|Crime,6.3,3557401.51943733,45191.1961020636
0.475826,Fantasy,5.6,0.0,0.0
0.47451499999999996,Comedy,5.3,0.0,0.0
0.472113,Drama|Music|Romance,5.0,81312034.7299962,54708276.812999204
0.47206400000000004,Thriller|Crime|Drama|Mystery,6.0,0.0,0.0
0.471747,Drama|History,6.9,6606602.82181219,1546210.34081736
0.471412,Horror|Thriller|Mystery,5.6,0.0,0.0
0.47063999999999995,Action|Adventure|Comedy,5.5,6403322.7349872,0.0
0.461154,Drama|Comedy|Romance,6.6,17278807.3801242,15143773.9070087
0.45893199999999995,Comedy|Romance,5.7,17278807.3801242,20790751.4065457
0.457298,Drama,7.0,30492013.023748603,97284640.5022156
0.454896,Drama|Foreign|Romance,7.0,0.0,0.0
0.452402,Action|Drama|Crime|Thriller,6.0,0.0,0.0
0.449535,Documentary,7.9,0.0,1181486.22543639
0.44710600000000006,Drama,6.5,60984026.047497205,32240382.3617121
0.442826,Science Fiction|Animation|Comedy,7.2,0.0,0.0
0.44144399999999995,Horror,5.6,19311608.248374104,92877707.10632621
0.439396,Drama|Romance,6.2,6098402.60474972,0.0
0.438147,Drama,5.8,25410010.8531238,1054347.744333
0.43466000000000005,Crime|Thriller|Horror|Drama,6.1,0.0,0.0
0.430617,Drama|Romance,6.7,7114803.03887467,0.0
0.430112,Science Fiction|Adventure|Animation|Action|Family,5.7,0.0,0.0
0.429492,Thriller|Crime|Drama|Action,6.6,7419723.16911216,10499159.3352009
0.427479,Action|Science Fiction|Thriller,5.7,81312034.7299962,124452919.41713001
0.42714799999999997,Action|Drama|Foreign|Thriller,5.9,0.0,0.0
0.426762,Drama|Action|Thriller,6.9,3760681.60626232,0.0
0.426316,Comedy|Romance,5.3,0.0,0.0
0.426205,Action|Adventure|Science Fiction|Thriller,4.1,50820021.7062476,12973539.4376581
0.424415,Comedy|Family,5.6,35574015.194373295,74232256.85008149
0.421521,Drama|History,6.3,0.0,0.0
0.42089,Drama|Romance,5.9,9147603.90712458,0.0
0.41738400000000003,Animation|Family,5.6,0.0,0.0
0.416013,Thriller|Mystery,6.6,0.0,0.0
0.415099,Drama|Thriller,5.5,20328008.682499,75041189.6275929
0.41491000000000006,Drama|Mystery,6.7,15246006.511874301,115077.87355206099
0.24981799999999998,Drama|Horror|Thriller,4.2,4573801.95356229,0.0
0.412708,Action|Adventure|Thriller,5.0,10164004.3412495,0.0
0.29573499999999997,Horror|Comedy,5.1,0.0,0.0
0.41083000000000003,Drama|Crime,5.4,0.0,0.0
0.40967299999999995,TV Movie|Comedy|Family|Fantasy|Romance,5.2,0.0,0.0
0.409005,Drama,6.6,15246006.511874301,16905823.9948155
0.408711,Comedy,5.8,6504962.7783997,0.0
0.40847,Animation|Drama|Science Fiction|Thriller,6.2,5143728.16898917,0.0
0.405888,Comedy,6.5,0.0,6250650.24217773
0.405828,Music|Documentary,6.6,60984026.047497205,0.0
0.37164200000000003,Comedy|Drama,6.3,0.0,0.0
0.403188,Drama|Romance,6.5,0.0,0.0
0.40169699999999997,Drama|Romance|Foreign,6.9,0.0,0.0
0.401071,Drama|Thriller,5.6,10164004.3412495,0.0
0.400567,TV Movie|Action|Adventure|Comedy|Family,4.2,0.0,0.0
0.39805100000000004,Crime|Drama|Thriller|Mystery,6.3,0.0,0.0
0.397409,Drama|Romance,6.0,0.0,0.0
0.39561599999999997,Adventure|Fantasy|Action|Science Fiction,5.5,45738019.5356229,7938087.39051588
0.475095,Action|Crime|Drama|Thriller,5.9,0.0,0.0
0.394989,Horror|Science Fiction,4.6,4065601.73649981,145539.394562786
0.394271,Action|Comedy|Music,4.8,0.0,0.0
0.393762,Action|Horror|Thriller|Science Fiction,3.9,10164004.3412495,0.0
0.391927,Thriller|Mystery|Crime|Drama,6.1,0.0,0.0
0.391867,Animation|Family,6.1,0.0,0.0
0.391859,Adventure|Action|Thriller|Science Fiction,6.2,152460065.118743,346726502.499023
0.389989,Comedy,5.4,0.0,0.0
0.388271,TV Movie|Animation|Family|Comedy,6.1,0.0,0.0
0.388227,Drama|Romance,5.7,10164004.3412495,0.0
0.38802600000000004,Thriller|Crime|Science Fiction|Mystery,3.8,4065601.73649981,4167241.7799123
0.383827,Action|Drama|Thriller,7.6,0.0,0.0
0.382268,Family|Animation,4.0,0.0,0.0
0.381469,Drama|Romance|Science Fiction|Thriller,4.6,0.0,0.0
0.378554,Drama,5.7,0.0,0.0
0.37852199999999997,Action|Comedy,7.4,2947561.25896236,301420.663542793
0.377372,Horror|Science Fiction|Thriller,4.7,0.0,0.0
0.37654299999999996,Drama|Comedy,6.3,6098402.60474972,6780114.57272253
0.376307,Animation|Family,6.6,0.0,0.0
0.374157,Animation|Family|Fantasy,7.1,0.0,0.0
0.37049699999999997,Drama|Adventure|Romance,5.3,40656017.3649981,19574367.072203603
0.370303,Action|Horror|Science Fiction,4.2,0.0,0.0
0.370172,Drama,7.3,0.0,45075.3264525734
0.369792,Adventure|Animation|Comedy|Family|Fantasy,7.9,0.0,0.0
0.369406,Crime|Thriller|Comedy,7.2,0.0,0.0
0.36903800000000003,Animation,6.7,0.0,0.0
0.366021,Comedy|Drama,6.0,0.0,0.0
0.365372,Action|Crime|Mystery,5.4,0.0,508356.742729331
0.363832,Drama,5.6,25410010.8531238,4460537.3383847
0.362858,Drama,6.0,0.0,0.0
0.360935,Drama|Thriller|Romance,5.6,0.0,0.0
0.360715,Comedy|Family,6.3,0.0,0.0
0.088773,Drama|Comedy,6.9,35574015.194373295,0.0
0.358304,Animation|Adventure|Comedy|Family|Fantasy,6.9,0.0,0.0
0.356006,Science Fiction|Thriller,5.5,431970.184503105,0.0
0.248559,Comedy|Drama,5.1,0.0,0.0
0.35320300000000004,Comedy|Romance,5.3,8131203.47299962,29486606.9931195
0.348842,Comedy|Drama|Romance,6.4,25410010.8531238,2374486.23499056
0.34770700000000004,Comedy|Family,4.8,40656017.3649981,29447669.708888598
0.34638,Crime|Drama|Thriller,5.9,0.0,0.0
0.342084,Fantasy|Drama|Science Fiction,6.0,0.0,0.0
0.340416,Comedy|Romance,5.3,0.0,0.0
0.33965700000000004,Drama|Thriller,6.1,7114803.03887467,0.0
0.376614,Crime|Drama|Thriller,6.4,0.0,0.0
0.569186,Animation|Comedy,6.0,0.0,0.0
0.338175,Horror,6.2,0.0,0.0
0.336426,Comedy|Drama|Romance,6.1,0.0,0.0
0.336167,Comedy|Drama|Family|Fantasy,5.7,55902023.8768724,0.0
0.33561199999999997,Drama,5.1,0.0,0.0
0.33355100000000004,Music|Comedy|Drama|Romance,5.3,0.0,0.0
0.116657,Horror|Mystery|Thriller,6.1,0.0,67545.9072502079
0.332142,Horror|Mystery|Thriller,5.4,0.0,0.0
0.330949,Comedy,6.6,0.0,0.0
0.330513,Animation|Fantasy|Family,6.5,0.0,0.0
0.32918000000000003,Action|Comedy|Thriller,5.9,10164004.3412495,0.0
0.32336,Horror|Thriller,4.9,10164004.3412495,0.0
0.32261999999999996,Horror,5.0,2044793.37697214,0.0
0.32251599999999997,Horror|Drama|Thriller,5.8,0.0,0.0
0.32232,Action|Adventure|Fantasy|Science Fiction|Thriller,3.1,101640043.412495,0.0
0.232913,Drama|History|Horror,5.1,8639403.6900621,0.0
0.319742,Drama|History|War,7.2,20328008.682499,0.0
0.31953200000000004,Horror|Mystery|Thriller,5.3,12705005.4265619,27652312.1788555
0.317799,Action|Adventure|Science Fiction|Thriller,4.9,5082002.17062476,0.0
0.317301,Comedy|Crime,5.7,20328008.682499,0.0
0.317069,Adventure|Fantasy|Drama|Thriller,4.9,0.0,0.0
0.315422,Comedy|Drama,6.3,0.0,0.0
0.31482,Drama|Thriller,5.4,0.0,0.0
0.31344,Mystery|Horror,5.9,0.0,0.0
0.311776,Comedy|Family,4.5,0.0,0.0
0.3106,Comedy|Horror,5.5,0.0,0.0
0.309467,Horror|Thriller|Crime|Mystery,3.6,14229606.0777493,0.0
0.30935999999999997,Comedy,4.2,0.0,0.0
0.303296,Horror|Thriller,5.2,0.0,0.0
0.302925,Drama,6.9,0.0,0.0
0.302095,,7.4,0.0,0.0
0.30091999999999997,Comedy|Adventure,5.1,0.0,0.0
0.300313,Comedy,4.5,4573801.95356229,0.0
0.299873,War|Action|Thriller,5.3,0.0,0.0
0.298874,Drama|Horror|Romance,5.2,0.0,0.0
0.297677,Drama|Fantasy|Comedy,5.8,0.0,0.0
0.29476199999999997,Horror|Thriller,4.6,6606602.82181219,0.0
0.263791,Drama,7.2,0.0,0.0
0.29434499999999997,Animation|Adventure|Action|Comedy,6.1,0.0,0.0
0.29434299999999997,Comedy|Drama|Family,6.1,0.0,0.0
0.292324,Drama|Comedy|Romance,5.8,23377209.9848739,9519837.18891286
0.292125,Animation|Horror|Action,6.7,0.0,0.0
0.290674,Comedy|Drama,6.0,10164004.3412495,7137903.78794146
0.290454,Comedy|Romance,6.1,0.0,0.0
0.286478,Drama|Romance|Thriller,6.0,0.0,0.0
0.2856,Comedy|Fantasy|Romance|TV Movie,5.5,0.0,0.0
0.285353,Comedy|Romance,5.9,20328008.682499,18904135.3471342
0.28533800000000004,Drama|Romance|Thriller,5.9,0.0,0.0
0.284095,Comedy|Drama,6.0,0.0,2520203.49962931
0.283496,Drama,6.3,0.0,0.0
0.279941,Action|Comedy|Romance,5.3,0.0,0.0
0.278387,Action|Comedy|Crime|Thriller,4.9,76.2300325593715,136.197658172743
0.278321,Comedy|Romance,6.3,10164004.3412495,300600.428392455
0.27373000000000003,Comedy,5.2,0.0,0.0
0.272422,Comedy|Drama,5.5,1727880.73801242,1024493.01438145
0.27114699999999997,Horror,4.2,10164004.3412495,0.0
0.10366099999999999,Drama,7.4,0.0,0.0
0.270283,Comedy|Horror,3.7,0.0,268269.746983374
0.269902,Action|Thriller,5.6,0.0,0.0
0.266625,Horror|Thriller,4.8,0.0,0.0
0.26626700000000003,Fantasy|Drama|Comedy|Science Fiction,6.5,0.0,0.0
0.265405,Action,5.0,0.0,0.0
0.265119,Action|Adventure|Thriller,4.8,6606602.82181219,0.0
0.356209,Documentary|Music,7.6,0.0,0.0
0.215709,Horror|Mystery|Thriller,5.1,0.0,0.0
0.252355,Horror|Thriller,5.5,0.0,0.0
0.258982,War|Drama,5.7,0.0,0.0
0.13356500000000002,Science Fiction|Action,4.1,0.0,0.0
0.256975,Action|Animation|Fantasy|Science Fiction,6.4,0.0,0.0
0.07309,Comedy|Romance,5.3,0.0,0.0
0.251166,Documentary,6.8,0.0,0.0
0.250389,Drama|History|Foreign,5.8,0.0,0.0
0.25035100000000005,Drama|Comedy|Science Fiction|Romance,7.1,0.0,0.0
0.24983899999999998,Drama|Comedy,7.4,0.0,0.0
0.249295,Comedy,5.1,15246006.511874301,6510293.79867668
0.32124400000000003,Horror|Thriller,4.9,5082002.17062476,0.0
0.118533,Comedy|Drama|Romance,5.1,1016400.43412495,1318241.88744747
0.242864,Thriller|Mystery|Romance,6.3,0.0,0.0
0.242794,Action|Adventure|Drama|Thriller,4.2,0.0,0.0
0.24223899999999998,Adventure,4.4,40656017.3649981,0.0
0.24075700000000003,Comedy|Horror,5.6,0.0,0.0
0.16831600000000002,Horror,4.6,0.0,0.0
0.271818,Comedy|Drama,6.0,0.0,0.0
0.23504499999999998,Music|Comedy|Drama,5.9,0.0,0.0
0.781772,Animation|Adventure|Comedy|Family|Fantasy,5.7,0.0,0.0
0.235186,Action|Horror|Science Fiction,3.1,0.0,0.0
0.118447,Drama|History|War,6.7,0.0,0.0
0.232346,Drama|Music,6.6,0.0,43757611.0605508
0.23156,Horror,6.3,0.0,0.0
0.23095300000000002,Drama,6.5,21344409.116623998,0.0
0.230359,Action|Adventure|Animation|Family|Science Fiction,4.9,0.0,0.0
0.42857399999999995,Horror,3.7,0.0,0.0
0.22600900000000002,Drama|Music|Romance,6.4,7114803.03887467,40109639.114829
0.225875,Mystery|Adventure|Family,5.7,0.0,0.0
0.213292,Comedy|Horror,4.7,0.0,0.0
0.196421,Comedy,5.3,10164004.3412495,0.0
0.222544,Drama|Thriller|Mystery,6.5,0.0,0.0
0.221791,Fantasy|Drama|Science Fiction|Foreign,5.1,0.0,0.0
0.22081900000000002,Crime|Drama|Mystery|Thriller,6.0,2032800.8682499,7425.82157171691
0.21893,Comedy|Romance,4.9,0.0,0.0
0.21860900000000003,Action|Adventure|Thriller,4.8,10164004.3412495,0.0
